customer_id,segment_id,segment_name
3317-HRTNN,0,Segment 0 — Emerging Risk
3317-VLGQT,0,Segment 0 — Emerging Risk
3318-ISQFQ,1,Segment 1 — High-Value Stable
3318-NMQXL,0,Segment 0 — Emerging Risk
3318-OSATS,0,Segment 0 — Emerging Risk
3319-DWOEP,0,Segment 0 — Emerging Risk
3320-VEOYC,0,Segment 0 — Emerging Risk
3323-CPBWR,0,Segment 0 — Emerging Risk
3324-OIRTO,2,Segment 2 — High-Value At-Risk
3325-FUYCG,0,Segment 0 — Emerging Risk
3327-YBAKM,2,Segment 2 — High-Value At-Risk
3329-WDIOK,0,Segment 0 — Emerging Risk
3331-HQDTW,0,Segment 0 — Emerging Risk
3334-CTHOL,0,Segment 0 — Emerging Risk
3336-JORSO,0,Segment 0 — Emerging Risk
3338-CVVEH,0,Segment 0 — Emerging Risk
3339-EAQNV,2,Segment 2 — High-Value At-Risk
3340-QBBFM,2,Segment 2 — High-Value At-Risk
3345-JHUEO,1,Segment 1 — High-Value Stable
3345-PBBFH,0,Segment 0 — Emerging Risk
3346-BRMIS,0,Segment 0 — Emerging Risk
3347-YJZZE,0,Segment 0 — Emerging Risk
3348-CFRNX,0,Segment 0 — Emerging Risk
3349-ANQNH,2,Segment 2 — High-Value At-Risk
3351-NGXYI,0,Segment 0 — Emerging Risk
3351-NQLDI,2,Segment 2 — High-Value At-Risk
3352-ALMCK,0,Segment 0 — Emerging Risk
3352-RICWQ,1,Segment 1 — High-Value Stable
3354-OADJP,0,Segment 0 — Emerging Risk
3359-DSRKA,1,Segment 1 — High-Value Stable
3363-DTIVD,2,Segment 2 — High-Value At-Risk
3363-EWLGO,1,Segment 1 — High-Value Stable
3365-SAIGS,0,Segment 0 — Emerging Risk
3370-GQEAL,0,Segment 0 — Emerging Risk
3370-HXOPH,0,Segment 0 — Emerging Risk
3372-CDXFJ,1,Segment 1 — High-Value Stable
3372-KWFBM,0,Segment 0 — Emerging Risk
3373-DIUUN,1,Segment 1 — High-Value Stable
3373-YZZYM,1,Segment 1 — High-Value Stable
3374-LXDEV,0,Segment 0 — Emerging Risk
3374-PZLXD,1,Segment 1 — High-Value Stable
3374-TTZTK,2,Segment 2 — High-Value At-Risk
3376-BMGFE,0,Segment 0 — Emerging Risk
3378-AJRAO,1,Segment 1 — High-Value Stable
3384-CTMSF,2,Segment 2 — High-Value At-Risk
3387-PLKUI,1,Segment 1 — High-Value Stable
3387-VATUS,0,Segment 0 — Emerging Risk
3389-KTRXV,1,Segment 1 — High-Value Stable
3389-YGYAI,0,Segment 0 — Emerging Risk
3391-JSQEW,0,Segment 0 — Emerging Risk
3392-EHMNK,2,Segment 2 — High-Value At-Risk
3393-FMZPV,0,Segment 0 — Emerging Risk
3396-DKDEL,2,Segment 2 — High-Value At-Risk
3397-AVTKU,2,Segment 2 — High-Value At-Risk
3398-FSHON,0,Segment 0 — Emerging Risk
3398-GCPMU,2,Segment 2 — High-Value At-Risk
3398-ZOUAA,0,Segment 0 — Emerging Risk
3399-BMLVW,2,Segment 2 — High-Value At-Risk
3400-ESFUW,2,Segment 2 — High-Value At-Risk
3401-URHDA,2,Segment 2 — High-Value At-Risk
3402-XRIUO,0,Segment 0 — Emerging Risk
3404-JNXAX,2,Segment 2 — High-Value At-Risk
3407-JMJQQ,2,Segment 2 — High-Value At-Risk
3407-QGWLG,1,Segment 1 — High-Value Stable
3410-MHHUM,2,Segment 2 — High-Value At-Risk
3410-YOQBQ,2,Segment 2 — High-Value At-Risk
3411-WLRSQ,0,Segment 0 — Emerging Risk
3413-BMNZE,0,Segment 0 — Emerging Risk
3413-CSSTH,0,Segment 0 — Emerging Risk
3413-DHLPB,2,Segment 2 — High-Value At-Risk
3415-TAILE,0,Segment 0 — Emerging Risk
3417-TSCIC,0,Segment 0 — Emerging Risk
3419-SNJJD,2,Segment 2 — High-Value At-Risk
3420-YJLQT,0,Segment 0 — Emerging Risk
3420-ZDBMA,0,Segment 0 — Emerging Risk
3422-GALYP,0,Segment 0 — Emerging Risk
3422-LYEPQ,0,Segment 0 — Emerging Risk
3422-WJOYD,2,Segment 2 — High-Value At-Risk
3423-HHXAO,1,Segment 1 — High-Value Stable
3424-NMNBO,2,Segment 2 — High-Value At-Risk
3426-NIYYL,0,Segment 0 — Emerging Risk
3427-GGZZI,0,Segment 0 — Emerging Risk
3428-MMGUB,2,Segment 2 — High-Value At-Risk
3428-XZMAZ,0,Segment 0 — Emerging Risk
3429-IFLEM,2,Segment 2 — High-Value At-Risk
3439-GVUSX,0,Segment 0 — Emerging Risk
3440-JPSCL,0,Segment 0 — Emerging Risk
3441-CGZJH,2,Segment 2 — High-Value At-Risk
3442-ZHHCC,2,Segment 2 — High-Value At-Risk
3445-HXXGF,0,Segment 0 — Emerging Risk
3446-QDSZF,0,Segment 0 — Emerging Risk
3450-WXOAT,0,Segment 0 — Emerging Risk
3451-VAWLI,1,Segment 1 — High-Value Stable
3452-ABWRL,2,Segment 2 — High-Value At-Risk
3452-FLHYD,1,Segment 1 — High-Value Stable
3452-GWUIN,2,Segment 2 — High-Value At-Risk
3452-SRFEG,0,Segment 0 — Emerging Risk
3453-RTHJQ,0,Segment 0 — Emerging Risk
3454-JFUBC,1,Segment 1 — High-Value Stable
3457-PQBYH,1,Segment 1 — High-Value Stable
3458-IDMFK,1,Segment 1 — High-Value Stable
3460-TJBWI,1,Segment 1 — High-Value Stable
3462-BJQQA,0,Segment 0 — Emerging Risk
3466-BYAVD,0,Segment 0 — Emerging Risk
3466-RITXD,0,Segment 0 — Emerging Risk
3466-WAESX,0,Segment 0 — Emerging Risk
3468-DRVQJ,0,Segment 0 — Emerging Risk
3470-BTGQO,0,Segment 0 — Emerging Risk
3470-OBUET,2,Segment 2 — High-Value At-Risk
3472-OAOOR,0,Segment 0 — Emerging Risk
3472-QPRCH,1,Segment 1 — High-Value Stable
3473-XIIIT,0,Segment 0 — Emerging Risk
3474-BAFSJ,2,Segment 2 — High-Value At-Risk
3481-JHUZH,2,Segment 2 — High-Value At-Risk
3482-ABPKK,0,Segment 0 — Emerging Risk
3486-HOOGQ,2,Segment 2 — High-Value At-Risk
3486-KHMLI,1,Segment 1 — High-Value Stable
3486-NPGST,1,Segment 1 — High-Value Stable
3487-EARAT,2,Segment 2 — High-Value At-Risk
3488-PGMQJ,0,Segment 0 — Emerging Risk
3489-HHPFY,0,Segment 0 — Emerging Risk
3489-VSFRD,2,Segment 2 — High-Value At-Risk
3494-JCHRQ,0,Segment 0 — Emerging Risk
3496-LFSZU,0,Segment 0 — Emerging Risk
3498-LZGQZ,1,Segment 1 — High-Value Stable
3500-NSDOA,2,Segment 2 — High-Value At-Risk
3500-RMZLT,0,Segment 0 — Emerging Risk
3503-TYDAY,2,Segment 2 — High-Value At-Risk
3506-LCJDC,1,Segment 1 — High-Value Stable
3506-OVLKD,1,Segment 1 — High-Value Stable
3507-GASNP,1,Segment 1 — High-Value Stable
3508-CFVZL,2,Segment 2 — High-Value At-Risk
3508-VLHCZ,2,Segment 2 — High-Value At-Risk
3509-GWQGF,0,Segment 0 — Emerging Risk
3511-APPBJ,2,Segment 2 — High-Value At-Risk
3511-BFTJW,2,Segment 2 — High-Value At-Risk
3512-IZIKN,2,Segment 2 — High-Value At-Risk
3518-FSTWG,2,Segment 2 — High-Value At-Risk
3518-PZXZQ,0,Segment 0 — Emerging Risk
3519-ZKXGG,0,Segment 0 — Emerging Risk
3520-FJGCV,2,Segment 2 — High-Value At-Risk
3521-HTQTV,1,Segment 1 — High-Value Stable
3521-MNKLV,0,Segment 0 — Emerging Risk
3521-SYVOR,0,Segment 0 — Emerging Risk
3522-CDKHF,0,Segment 0 — Emerging Risk
3523-BRGUW,1,Segment 1 — High-Value Stable
3523-QRQLL,2,Segment 2 — High-Value At-Risk
3524-WQDSG,0,Segment 0 — Emerging Risk
3525-DVKFN,1,Segment 1 — High-Value Stable
3528-HFRIQ,2,Segment 2 — High-Value At-Risk
3530-CRZSB,1,Segment 1 — High-Value Stable
3530-VWVGU,1,Segment 1 — High-Value Stable
3533-UVMOM,2,Segment 2 — High-Value At-Risk
3536-IQCTX,0,Segment 0 — Emerging Risk
3537-HPKQT,2,Segment 2 — High-Value At-Risk
3537-RYBHH,2,Segment 2 — High-Value At-Risk
3538-WZPHD,0,Segment 0 — Emerging Risk
3540-RZJYU,0,Segment 0 — Emerging Risk
3541-ZNUHK,2,Segment 2 — High-Value At-Risk
3544-FBCAS,2,Segment 2 — High-Value At-Risk
3545-CNWRG,2,Segment 2 — High-Value At-Risk
3546-GHEAE,1,Segment 1 — High-Value Stable
3547-LQRIK,1,Segment 1 — High-Value Stable
3549-ZTMNH,1,Segment 1 — High-Value Stable
3550-SAHFP,0,Segment 0 — Emerging Risk
3551-GAEGL,0,Segment 0 — Emerging Risk
3551-HUAZH,0,Segment 0 — Emerging Risk
3552-CTCYF,2,Segment 2 — High-Value At-Risk
3556-BVQGL,1,Segment 1 — High-Value Stable
3557-HTYWR,2,Segment 2 — High-Value At-Risk
3563-SVYLG,2,Segment 2 — High-Value At-Risk
3565-UNOCC,0,Segment 0 — Emerging Risk
3566-CAAYU,2,Segment 2 — High-Value At-Risk
3566-HJGPK,0,Segment 0 — Emerging Risk
3566-VVORZ,0,Segment 0 — Emerging Risk
3567-PQTSO,2,Segment 2 — High-Value At-Risk
3569-EDBPQ,0,Segment 0 — Emerging Risk
3569-JFODW,2,Segment 2 — High-Value At-Risk
3569-VLDHH,2,Segment 2 — High-Value At-Risk
3570-YUEKJ,0,Segment 0 — Emerging Risk
3571-DPYUH,2,Segment 2 — High-Value At-Risk
3571-RFHAR,2,Segment 2 — High-Value At-Risk
3572-UOLYZ,0,Segment 0 — Emerging Risk
3572-UUHRS,1,Segment 1 — High-Value Stable
3577-AMVUX,0,Segment 0 — Emerging Risk
3580-GICBM,1,Segment 1 — High-Value Stable
3580-HYCSP,2,Segment 2 — High-Value At-Risk
3580-REOAC,0,Segment 0 — Emerging Risk
3583-EKAPL,0,Segment 0 — Emerging Risk
3583-KRKMD,0,Segment 0 — Emerging Risk
3584-WKTTW,2,Segment 2 — High-Value At-Risk
3585-ISXZP,0,Segment 0 — Emerging Risk
3585-YNADK,2,Segment 2 — High-Value At-Risk
3587-PMCOY,0,Segment 0 — Emerging Risk
3588-WSTTJ,0,Segment 0 — Emerging Risk
3589-PPVKW,0,Segment 0 — Emerging Risk
3590-TCXTB,1,Segment 1 — High-Value Stable
3594-BDSOA,1,Segment 1 — High-Value Stable
3594-IVHJZ,1,Segment 1 — High-Value Stable
3594-KADLU,0,Segment 0 — Emerging Risk
3594-UVONA,0,Segment 0 — Emerging Risk
3597-MVHJT,0,Segment 0 — Emerging Risk
3597-YASZG,2,Segment 2 — High-Value At-Risk
3604-WLABM,0,Segment 0 — Emerging Risk
3605-JISKB,2,Segment 2 — High-Value At-Risk
3606-SBKRY,0,Segment 0 — Emerging Risk
3606-TWKGI,0,Segment 0 — Emerging Risk
3612-YUNGG,2,Segment 2 — High-Value At-Risk
3612-YVGSJ,1,Segment 1 — High-Value Stable
3617-XLSGQ,2,Segment 2 — High-Value At-Risk
3620-EHIMZ,1,Segment 1 — High-Value Stable
3620-MWJNE,0,Segment 0 — Emerging Risk
3621-CEOVK,0,Segment 0 — Emerging Risk
3621-CHYVB,0,Segment 0 — Emerging Risk
3623-FQBOX,1,Segment 1 — High-Value Stable
3627-FCRDW,0,Segment 0 — Emerging Risk
3627-FHKBK,0,Segment 0 — Emerging Risk
3629-WEAAM,0,Segment 0 — Emerging Risk
3629-ZNKXA,0,Segment 0 — Emerging Risk
3633-CDBUW,2,Segment 2 — High-Value At-Risk
3635-JBPSG,0,Segment 0 — Emerging Risk
3635-QQRQD,1,Segment 1 — High-Value Stable
3638-DIMPH,0,Segment 0 — Emerging Risk
3638-VBZTA,2,Segment 2 — High-Value At-Risk
3638-WEABW,2,Segment 2 — High-Value At-Risk
3639-XJHKQ,0,Segment 0 — Emerging Risk
3640-JQGJG,0,Segment 0 — Emerging Risk
3640-PHQXK,0,Segment 0 — Emerging Risk
3642-BYHDO,1,Segment 1 — High-Value Stable
3642-GKTCT,2,Segment 2 — High-Value At-Risk
3643-AHCFP,0,Segment 0 — Emerging Risk
3644-QXEHN,0,Segment 0 — Emerging Risk
3645-DEYGF,1,Segment 1 — High-Value Stable
3646-ITDGM,1,Segment 1 — High-Value Stable
3647-GMGDH,0,Segment 0 — Emerging Risk
3648-GZPHF,0,Segment 0 — Emerging Risk
3649-JPUGY,2,Segment 2 — High-Value At-Risk
3653-NCRDJ,1,Segment 1 — High-Value Stable
3654-ARMGP,2,Segment 2 — High-Value At-Risk
3655-SNQYZ,2,Segment 2 — High-Value At-Risk
3656-TKRVZ,0,Segment 0 — Emerging Risk
3657-COGMW,2,Segment 2 — High-Value At-Risk
3658-KIBGF,0,Segment 0 — Emerging Risk
3658-QQJYD,2,Segment 2 — High-Value At-Risk
3662-FXJFO,1,Segment 1 — High-Value Stable
3663-MITLP,0,Segment 0 — Emerging Risk
3665-JATSN,0,Segment 0 — Emerging Risk
3668-QPYBK,0,Segment 0 — Emerging Risk
3669-LVWZB,0,Segment 0 — Emerging Risk
3669-OYSJI,0,Segment 0 — Emerging Risk
3669-WHAFY,2,Segment 2 — High-Value At-Risk
3671-SHRSP,0,Segment 0 — Emerging Risk
3672-YITQD,0,Segment 0 — Emerging Risk
3675-EQOZA,1,Segment 1 — High-Value Stable
3675-YDUPJ,1,Segment 1 — High-Value Stable
3677-IYRBF,0,Segment 0 — Emerging Risk
3677-TNKIO,0,Segment 0 — Emerging Risk
3678-MNGZX,1,Segment 1 — High-Value Stable
3679-XASPY,1,Segment 1 — High-Value Stable
3680-CTHUH,2,Segment 2 — High-Value At-Risk
3682-YEUWS,1,Segment 1 — High-Value Stable
3683-QKIUE,0,Segment 0 — Emerging Risk
3685-YLCMQ,2,Segment 2 — High-Value At-Risk
3688-FTHLT,0,Segment 0 — Emerging Risk
3689-MOZGR,0,Segment 0 — Emerging Risk
3692-JHONH,2,Segment 2 — High-Value At-Risk
3694-DELSO,0,Segment 0 — Emerging Risk
3694-GLTJM,1,Segment 1 — High-Value Stable
3696-DFHHB,1,Segment 1 — High-Value Stable
3696-XRIEN,2,Segment 2 — High-Value At-Risk
3701-SFMUH,0,Segment 0 — Emerging Risk
3703-KBKZP,0,Segment 0 — Emerging Risk
3703-TTEPD,0,Segment 0 — Emerging Risk
3703-VAVCL,0,Segment 0 — Emerging Risk
3704-IEAXF,2,Segment 2 — High-Value At-Risk
3705-PSNGL,1,Segment 1 — High-Value Stable
3705-RHRFR,2,Segment 2 — High-Value At-Risk
3707-GNWHM,0,Segment 0 — Emerging Risk
3707-LRWZD,0,Segment 0 — Emerging Risk
3709-OIJEA,2,Segment 2 — High-Value At-Risk
3712-PKXZA,1,Segment 1 — High-Value Stable
3714-JTVOV,0,Segment 0 — Emerging Risk
3714-NTNFO,2,Segment 2 — High-Value At-Risk
3714-XPXBW,0,Segment 0 — Emerging Risk
3716-BDVDB,0,Segment 0 — Emerging Risk
3716-LRGXK,2,Segment 2 — High-Value At-Risk
3716-UVSPD,0,Segment 0 — Emerging Risk
3717-FDJFU,1,Segment 1 — High-Value Stable
3717-LNXKW,0,Segment 0 — Emerging Risk
3717-OEAUQ,0,Segment 0 — Emerging Risk
3717-OFRTN,1,Segment 1 — High-Value Stable
3719-TDVQB,1,Segment 1 — High-Value Stable
3720-DBRWL,2,Segment 2 — High-Value At-Risk
3721-CNEYS,0,Segment 0 — Emerging Risk
3721-CNZHX,1,Segment 1 — High-Value Stable
3721-WKIIL,1,Segment 1 — High-Value Stable
3722-WPXTK,0,Segment 0 — Emerging Risk
3723-BFBGR,0,Segment 0 — Emerging Risk
3724-BSCVH,1,Segment 1 — High-Value Stable
3724-UCSHY,1,Segment 1 — High-Value Stable
3726-TBHQT,2,Segment 2 — High-Value At-Risk
3727-JEZTU,1,Segment 1 — High-Value Stable
3727-OVPRY,1,Segment 1 — High-Value Stable
3727-OWVYD,0,Segment 0 — Emerging Risk
3727-RJMEO,0,Segment 0 — Emerging Risk
3729-OWRVL,2,Segment 2 — High-Value At-Risk
3733-LSYCE,0,Segment 0 — Emerging Risk
3733-UOCWF,2,Segment 2 — High-Value At-Risk
3733-ZEECP,0,Segment 0 — Emerging Risk
3736-BLEPA,0,Segment 0 — Emerging Risk
3737-GCSPV,0,Segment 0 — Emerging Risk
3737-XBQDD,0,Segment 0 — Emerging Risk
3739-YBWAB,1,Segment 1 — High-Value Stable
3740-RLMVT,2,Segment 2 — High-Value At-Risk
3744-ZBHON,1,Segment 1 — High-Value Stable
3744-ZRRDZ,0,Segment 0 — Emerging Risk
3745-HRPHI,2,Segment 2 — High-Value At-Risk
3746-EUBYR,0,Segment 0 — Emerging Risk
3748-FVMZZ,0,Segment 0 — Emerging Risk
3750-CKVKH,0,Segment 0 — Emerging Risk
3750-RNQKR,1,Segment 1 — High-Value Stable
3750-YHRYO,1,Segment 1 — High-Value Stable
3751-KTZEL,0,Segment 0 — Emerging Risk
3752-CQSJI,1,Segment 1 — High-Value Stable
3753-TSEMP,0,Segment 0 — Emerging Risk
3754-DXMRT,0,Segment 0 — Emerging Risk
3755-JBMNH,0,Segment 0 — Emerging Risk
3756-VNWDH,2,Segment 2 — High-Value At-Risk
3757-NJYBX,0,Segment 0 — Emerging Risk
3758-CKOQL,2,Segment 2 — High-Value At-Risk
3761-FLYZI,2,Segment 2 — High-Value At-Risk
3763-GCZHZ,2,Segment 2 — High-Value At-Risk
3764-MNMOI,1,Segment 1 — High-Value Stable
3765-JXVKY,0,Segment 0 — Emerging Risk
3766-EJLFL,2,Segment 2 — High-Value At-Risk
3768-NLUBH,2,Segment 2 — High-Value At-Risk
3768-VHXQO,1,Segment 1 — High-Value Stable
3769-MHZNV,1,Segment 1 — High-Value Stable
3771-PZOBW,0,Segment 0 — Emerging Risk
3774-VBNXY,1,Segment 1 — High-Value Stable
3776-EKTKM,0,Segment 0 — Emerging Risk
3777-XROBG,1,Segment 1 — High-Value Stable
3778-FOAQW,1,Segment 1 — High-Value Stable
3779-OSWCF,2,Segment 2 — High-Value At-Risk
3780-DDGSE,2,Segment 2 — High-Value At-Risk
3780-YVMFA,0,Segment 0 — Emerging Risk
3785-KTYSH,1,Segment 1 — High-Value Stable
3785-NRHYR,1,Segment 1 — High-Value Stable
3786-WOVKF,2,Segment 2 — High-Value At-Risk
3787-TRIAL,0,Segment 0 — Emerging Risk
3791-LGQCY,2,Segment 2 — High-Value At-Risk
3793-MMFUH,0,Segment 0 — Emerging Risk
3794-NFNCH,0,Segment 0 — Emerging Risk
3795-CAWEX,2,Segment 2 — High-Value At-Risk
3795-GWTRD,2,Segment 2 — High-Value At-Risk
3796-ENZGF,2,Segment 2 — High-Value At-Risk
3797-FKOGQ,0,Segment 0 — Emerging Risk
3797-VTIDR,0,Segment 0 — Emerging Risk
3798-EPWRR,0,Segment 0 — Emerging Risk
3799-ISUZQ,0,Segment 0 — Emerging Risk
3800-LYTRK,0,Segment 0 — Emerging Risk
3801-HMYNL,0,Segment 0 — Emerging Risk
3803-KMQFW,1,Segment 1 — High-Value Stable
3804-RVTGV,2,Segment 2 — High-Value At-Risk
3806-DXQOM,0,Segment 0 — Emerging Risk
3806-YAZOV,1,Segment 1 — High-Value Stable
3807-BPOMJ,2,Segment 2 — High-Value At-Risk
3807-XHCJH,1,Segment 1 — High-Value Stable
3808-HFKDE,0,Segment 0 — Emerging Risk
3810-DVDQQ,2,Segment 2 — High-Value At-Risk
3810-PJUHR,1,Segment 1 — High-Value Stable
3811-VBYBZ,0,Segment 0 — Emerging Risk
3812-LRZIR,1,Segment 1 — High-Value Stable
3813-DHBBB,2,Segment 2 — High-Value At-Risk
3814-MLAXC,0,Segment 0 — Emerging Risk
3815-SLMEF,0,Segment 0 — Emerging Risk
3823-KYNQY,1,Segment 1 — High-Value Stable
3824-RHKVR,1,Segment 1 — High-Value Stable
3831-YCPUO,2,Segment 2 — High-Value At-Risk
3834-XUIFC,0,Segment 0 — Emerging Risk
3836-FZSDJ,1,Segment 1 — High-Value Stable
3838-OZURD,2,Segment 2 — High-Value At-Risk
3841-CONLJ,0,Segment 0 — Emerging Risk
3841-NFECX,2,Segment 2 — High-Value At-Risk
3842-IYKUE,0,Segment 0 — Emerging Risk
3842-QTGDL,0,Segment 0 — Emerging Risk
3845-FXCYS,1,Segment 1 — High-Value Stable
3845-JHAMY,0,Segment 0 — Emerging Risk
3847-BAERP,1,Segment 1 — High-Value Stable
3850-OKINF,2,Segment 2 — High-Value At-Risk
3853-LYGAM,0,Segment 0 — Emerging Risk
3855-ONCAR,0,Segment 0 — Emerging Risk
3858-VOBET,0,Segment 0 — Emerging Risk
3858-XHYJO,2,Segment 2 — High-Value At-Risk
3859-CVCET,0,Segment 0 — Emerging Risk
3863-IUBJR,0,Segment 0 — Emerging Risk
3863-QSTYI,0,Segment 0 — Emerging Risk
3865-QBWSJ,2,Segment 2 — High-Value At-Risk
3865-YIOTT,2,Segment 2 — High-Value At-Risk
3865-ZFZIB,1,Segment 1 — High-Value Stable
3865-ZYKAD,2,Segment 2 — High-Value At-Risk
3866-MDTUB,0,Segment 0 — Emerging Risk
3870-MQAMG,2,Segment 2 — High-Value At-Risk
3870-SPZSI,2,Segment 2 — High-Value At-Risk
3871-IKPYH,0,Segment 0 — Emerging Risk
3873-NFTGI,0,Segment 0 — Emerging Risk
3873-WOSBC,1,Segment 1 — High-Value Stable
3874-EQOEP,0,Segment 0 — Emerging Risk
3877-JRJIP,0,Segment 0 — Emerging Risk
3878-AVSOQ,0,Segment 0 — Emerging Risk
3882-IYOIJ,2,Segment 2 — High-Value At-Risk
3884-HCSWG,0,Segment 0 — Emerging Risk
3884-UEBXB,2,Segment 2 — High-Value At-Risk
3886-CERTZ,2,Segment 2 — High-Value At-Risk
3887-PBQAO,1,Segment 1 — High-Value Stable
3889-VWBID,2,Segment 2 — High-Value At-Risk
3890-RTCMS,0,Segment 0 — Emerging Risk
3891-NLXJB,0,Segment 0 — Emerging Risk
3891-PUQOD,0,Segment 0 — Emerging Risk
3892-NXAZG,2,Segment 2 — High-Value At-Risk
3893-JRNFS,0,Segment 0 — Emerging Risk
3896-RCYYE,0,Segment 0 — Emerging Risk
3896-ZVNET,1,Segment 1 — High-Value Stable
3898-BSJYF,0,Segment 0 — Emerging Risk
3898-GUYTS,2,Segment 2 — High-Value At-Risk
3900-AQPHZ,1,Segment 1 — High-Value Stable
3902-FOIGH,0,Segment 0 — Emerging Risk
3902-MIVLE,2,Segment 2 — High-Value At-Risk
3904-UKFRE,0,Segment 0 — Emerging Risk
3908-BLSYF,0,Segment 0 — Emerging Risk
3908-MKIMJ,2,Segment 2 — High-Value At-Risk
3910-MRQOY,1,Segment 1 — High-Value Stable
3911-RSNHI,2,Segment 2 — High-Value At-Risk
3913-FCUUW,2,Segment 2 — High-Value At-Risk
3913-RDSJZ,1,Segment 1 — High-Value Stable
3914-FDRHP,0,Segment 0 — Emerging Risk
3915-ODIYG,2,Segment 2 — High-Value At-Risk
3916-NRPAP,0,Segment 0 — Emerging Risk
3920-HIHMQ,0,Segment 0 — Emerging Risk
3923-CSIHK,0,Segment 0 — Emerging Risk
3926-CUQZX,0,Segment 0 — Emerging Risk
3926-YZVVX,0,Segment 0 — Emerging Risk
3927-NLNRY,2,Segment 2 — High-Value At-Risk
3930-ZGWVE,1,Segment 1 — High-Value Stable
3932-CMDTD,0,Segment 0 — Emerging Risk
3932-IJWDZ,2,Segment 2 — High-Value At-Risk
3933-DQPWX,1,Segment 1 — High-Value Stable
3934-HXCFZ,0,Segment 0 — Emerging Risk
3935-TBRZZ,1,Segment 1 — High-Value Stable
3936-QQFLL,1,Segment 1 — High-Value Stable
3938-YFPXD,2,Segment 2 — High-Value At-Risk
3941-XTSKM,2,Segment 2 — High-Value At-Risk
3943-KDREE,0,Segment 0 — Emerging Risk
3945-GFWQL,0,Segment 0 — Emerging Risk
3946-JEWRQ,2,Segment 2 — High-Value At-Risk
3946-MHCZW,0,Segment 0 — Emerging Risk
3948-FVVRP,0,Segment 0 — Emerging Risk
3948-KXDUF,2,Segment 2 — High-Value At-Risk
3948-XHGNA,0,Segment 0 — Emerging Risk
3950-VPYJB,2,Segment 2 — High-Value At-Risk
3951-NJCVI,2,Segment 2 — High-Value At-Risk
3955-JBZZM,0,Segment 0 — Emerging Risk
3956-CJUST,0,Segment 0 — Emerging Risk
3956-MGXOG,0,Segment 0 — Emerging Risk
3957-HHLMR,2,Segment 2 — High-Value At-Risk
3957-LXOLK,0,Segment 0 — Emerging Risk
3957-SQXML,1,Segment 1 — High-Value Stable
3961-SXAXY,0,Segment 0 — Emerging Risk
3963-RYFNS,2,Segment 2 — High-Value At-Risk
3966-HRMZA,0,Segment 0 — Emerging Risk
3967-KXAPS,2,Segment 2 — High-Value At-Risk
3967-VQOGC,1,Segment 1 — High-Value Stable
3969-GYXEL,0,Segment 0 — Emerging Risk
3969-JQABI,2,Segment 2 — High-Value At-Risk
3970-XGJDU,1,Segment 1 — High-Value Stable
3973-SKMLN,1,Segment 1 — High-Value Stable
3976-BWUCK,0,Segment 0 — Emerging Risk
3976-HXHCE,1,Segment 1 — High-Value Stable
3976-NLDEZ,1,Segment 1 — High-Value Stable
3977-QCRSL,1,Segment 1 — High-Value Stable
3978-YNKDD,1,Segment 1 — High-Value Stable
3981-QSVQI,1,Segment 1 — High-Value Stable
3982-DQLUS,2,Segment 2 — High-Value At-Risk
3982-JGSFD,1,Segment 1 — High-Value Stable
3982-XWFZQ,0,Segment 0 — Emerging Risk
3985-HOYPM,1,Segment 1 — High-Value Stable
3987-KQDDU,0,Segment 0 — Emerging Risk
3988-RQIXO,0,Segment 0 — Emerging Risk
3990-QYKBE,0,Segment 0 — Emerging Risk
3992-YWPKO,0,Segment 0 — Emerging Risk
3995-WFCSM,0,Segment 0 — Emerging Risk
3996-ZNWYK,1,Segment 1 — High-Value Stable
3999-QGRJH,0,Segment 0 — Emerging Risk
3999-WRNGR,0,Segment 0 — Emerging Risk
4000-VGMQP,2,Segment 2 — High-Value At-Risk
4001-TSBTV,2,Segment 2 — High-Value At-Risk
4002-BQWPQ,0,Segment 0 — Emerging Risk
4003-FUSHP,0,Segment 0 — Emerging Risk
4003-OCTMP,2,Segment 2 — High-Value At-Risk
4006-HKYHO,2,Segment 2 — High-Value At-Risk
4007-NHVHI,2,Segment 2 — High-Value At-Risk
4009-ALQFH,0,Segment 0 — Emerging Risk
4010-YLMVT,2,Segment 2 — High-Value At-Risk
4011-ARPHK,0,Segment 0 — Emerging Risk
4012-YCFAI,2,Segment 2 — High-Value At-Risk
4012-ZTHBR,0,Segment 0 — Emerging Risk
4013-GUXND,1,Segment 1 — High-Value Stable
4013-TLDHQ,0,Segment 0 — Emerging Risk
4013-UBXWQ,0,Segment 0 — Emerging Risk
4016-BJKTZ,2,Segment 2 — High-Value At-Risk
4018-KJYUY,1,Segment 1 — High-Value Stable
4018-PPNDW,1,Segment 1 — High-Value Stable
4020-KIUDI,1,Segment 1 — High-Value Stable
