customer_id,churn_label,predicted_churn_probability,predicted_churn,risk_band,cltv,total_revenue,monthly_charge,satisfaction_score,churn_score,contract,offer,payment_method,internet_type,premium_tech_support
4892-VLANZ,Yes,0.9680188942617273,1,Very High,5600,29.46,19.8,3,96,Month-to-Month,No Offer,Mailed Check,No Internet Service,No
6976-BWGLQ,No,0.011317779926762625,0,Low,4382,4616.95,25.2,3,31,Two Year,Offer A,Bank Withdrawal,No Internet Service,No
7010-BRBUU,No,0.00556501234294978,0,Low,4264,3148.73,24.1,4,23,Two Year,No Offer,Credit Card,No Internet Service,No
4312-KFRXN,No,0.008526948467829344,0,Low,5512,4179.78,25.4,3,30,Two Year,Offer A,Credit Card,No Internet Service,No
6689-TCZHQ,Yes,0.786064817433932,1,High,4054,439.75,78.95,3,65,Month-to-Month,Offer E,Bank Withdrawal,Fiber Optic,No
6986-IJDHX,Yes,0.7819472575483244,1,High,3364,4835.75,86.3,1,91,Month-to-Month,Offer C,Credit Card,Fiber Optic,No
8749-TZYEC,No,0.05784684094258543,0,Low,6251,2845.88,24.8,3,71,Two Year,No Offer,Credit Card,No Internet Service,No
6728-DKUCO,No,0.2558502548237706,0,Low,4594,9162.09,104.15,3,21,One Year,Offer A,Bank Withdrawal,Fiber Optic,No
0835-DUUIQ,No,0.002466207832760607,0,Low,2050,1666.99,21.05,5,63,One Year,No Offer,Bank Withdrawal,No Internet Service,No
3722-WPXTK,Yes,1.0,1,Very High,4254,102.61,88.35,1,72,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
7268-IGMFD,No,0.030630592854304462,0,Low,3728,1778.46,93.9,4,47,Two Year,Offer D,Bank Withdrawal,Fiber Optic,Yes
3769-MHZNV,No,0.0,0,Low,3700,1471.26,20.1,3,25,Two Year,No Offer,Credit Card,No Internet Service,No
0533-BNWKF,Yes,0.8211362203594427,1,Very High,5502,7319.8,85.45,1,91,Month-to-Month,Offer B,Bank Withdrawal,Fiber Optic,No
1557-EMYVT,No,0.04098001303884806,0,Low,4115,5952.89,115.05,4,57,Two Year,Offer B,Credit Card,Fiber Optic,Yes
2607-DHDAK,No,0.0,0,Low,5027,4211.13,19.8,4,29,Two Year,No Offer,Credit Card,No Internet Service,No
4884-LEVMQ,No,0.01775388691183357,0,Low,2165,2209.21,20.45,5,80,Two Year,Offer C,Bank Withdrawal,No Internet Service,No
6698-OXETB,No,0.04254857992919719,0,Low,5397,779.25,20.4,4,51,Two Year,Offer D,Credit Card,No Internet Service,No
0786-VSSUD,Yes,0.8987134422772105,1,Very High,5692,679.85,39.0,1,92,Month-to-Month,No Offer,Mailed Check,DSL,No
7771-CFQRQ,No,0.04206690032463543,0,Low,5144,4500.07,63.8,3,45,Two Year,No Offer,Bank Withdrawal,DSL,Yes
5146-CBVOE,No,0.09836010599598759,0,Low,5176,1821.17,75.1,5,59,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
5696-QURRL,Yes,0.9841193340638859,1,Very High,2644,128.89,45.05,3,73,Month-to-Month,No Offer,Credit Card,DSL,No
5299-RULOA,Yes,0.7625056148776507,1,High,5998,1309.45,100.25,2,87,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
2657-ALMWY,Yes,0.5665093335757793,1,Moderate,4316,2644.51,84.95,3,75,Month-to-Month,Offer C,Bank Withdrawal,Fiber Optic,No
8975-SKGRX,No,0.065043333905389,0,Low,5027,10842.48,116.1,4,42,Two Year,No Offer,Bank Withdrawal,Fiber Optic,Yes
8930-XOTDP,No,0.0812061597661268,0,Low,2035,1415.26,55.95,4,76,Month-to-Month,No Offer,Credit Card,DSL,No
2651-ZCBXV,No,0.09238321507143327,0,Low,6370,6719.69,108.0,3,73,Two Year,Offer B,Credit Card,Fiber Optic,Yes
5995-SNNEW,No,0.2492460582849253,0,Low,5883,3284.68,104.45,5,37,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
3137-NYQQI,No,0.05541281052055691,0,Low,3546,1946.55,64.8,4,70,One Year,Offer D,Credit Card,DSL,No
8066-POXGX,Yes,0.31235037958306094,0,Moderate,3104,446.1,35.1,3,79,Month-to-Month,Offer D,Bank Withdrawal,Cable,No
7781-EWARA,No,0.08570340238170146,0,Low,4122,4089.47,60.35,3,56,One Year,Offer A,Bank Withdrawal,Cable,Yes
5346-BZCHP,No,0.005419746009441086,0,Low,6408,3083.62,19.4,5,57,Two Year,Offer A,Credit Card,No Internet Service,No
5133-VRSAB,No,0.13526910099498698,0,Low,5369,226.45,29.35,4,59,Month-to-Month,Offer E,Credit Card,Cable,No
2522-AHJXR,No,0.04654352906947736,0,Low,4350,6848.25,109.45,4,77,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,Yes
1337-BOZWO,No,0.023867276032563688,0,Low,4003,812.4,46.4,5,35,One Year,No Offer,Credit Card,DSL,No
1215-VFYVK,No,0.3611750423030109,0,Moderate,2682,212.25,48.25,3,30,Month-to-Month,Offer E,Mailed Check,Cable,Yes
9835-ZIITK,Yes,0.8330282617807351,1,Very High,4281,10717.17,110.85,1,74,One Year,No Offer,Bank Withdrawal,Fiber Optic,Yes
4589-IUAJB,No,0.010503032263440747,0,Low,4118,3721.95,24.25,4,75,Two Year,Offer A,Bank Withdrawal,No Internet Service,No
2796-NNUFI,No,0.008026694839369382,0,Low,5480,2328.72,19.95,5,80,Two Year,No Offer,Credit Card,No Internet Service,No
3900-AQPHZ,Yes,0.9955598077011987,1,Very High,4248,69.41,19.9,2,91,Month-to-Month,No Offer,Mailed Check,No Internet Service,No
8711-LOBKY,No,0.0015236250655691402,0,Low,6144,3618.46,19.85,3,59,Two Year,No Offer,Credit Card,No Internet Service,No
8982-NHAVY,No,0.4632115216591593,0,Moderate,5939,2982.67,100.5,3,50,One Year,Offer C,Bank Withdrawal,Fiber Optic,No
1140-UKVZG,No,0.041121929413634045,0,Low,5208,605.47,24.8,5,66,Month-to-Month,Offer D,Credit Card,No Internet Service,No
9584-EXCDZ,No,0.2934043088881845,0,Low,3650,1875.86,70.5,3,53,Month-to-Month,Offer D,Bank Withdrawal,Fiber Optic,No
3417-TSCIC,No,0.081777092262138,0,Low,4161,788.05,24.85,5,49,One Year,No Offer,Credit Card,DSL,No
3334-CTHOL,Yes,0.9998215585872693,1,Very High,2041,93.44,49.95,2,71,Month-to-Month,No Offer,Bank Withdrawal,Cable,No
9494-MRNYX,No,0.09217760545607911,0,Low,3399,966.1,75.05,4,23,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
8495-PRWFH,No,0.1584454398220448,0,Low,5831,3555.75,55.65,4,80,Month-to-Month,No Offer,Bank Withdrawal,Cable,No
9967-ATRFS,No,0.011297711460843725,0,Low,3245,976.12,19.9,5,21,Month-to-Month,No Offer,Credit Card,No Internet Service,No
5756-OZRIO,No,0.05081838834942348,0,Low,4001,5991.24,64.05,4,29,One Year,No Offer,Bank Withdrawal,DSL,No
2691-NZETQ,Yes,0.9034492995226703,1,Very High,2752,1200.86,85.35,2,89,Month-to-Month,Offer E,Bank Withdrawal,Fiber Optic,No
4667-QONEA,No,0.06878552482184709,0,Low,5153,7390.35,74.85,3,59,One Year,Offer B,Credit Card,Cable,Yes
3255-GRXMG,No,0.05465758880773361,0,Low,4403,1400.46,45.65,5,75,Month-to-Month,Offer D,Credit Card,DSL,No
4751-ERMAN,No,0.09399479535675147,0,Low,4171,8515.77,75.4,3,35,Two Year,No Offer,Bank Withdrawal,Cable,No
9904-EHEVJ,No,0.02868949853768927,0,Low,2965,3052.93,91.35,5,35,One Year,Offer C,Credit Card,Fiber Optic,No
0744-BIKKF,No,0.0,0,Low,4621,7046.32,86.65,3,67,Two Year,Offer A,Bank Withdrawal,DSL,Yes
8305-VHZBZ,Yes,0.9963104108320034,1,Very High,4325,33.47,20.2,1,92,Month-to-Month,No Offer,Mailed Check,No Internet Service,No
6429-SHBCB,No,0.08461351787126932,0,Low,3349,1655.99,69.6,4,77,Month-to-Month,Offer D,Mailed Check,DSL,No
2843-CQMEG,No,0.14150007781187912,0,Low,2911,1307.53,49.7,3,38,Month-to-Month,Offer C,Mailed Check,Cable,No
9688-YGXVR,No,0.05677153197343957,0,Low,4112,5417.72,88.15,4,59,Month-to-Month,Offer B,Credit Card,Fiber Optic,No
3466-RITXD,No,0.1360062462120856,0,Low,5461,3327.14,92.4,3,75,Month-to-Month,No Offer,Credit Card,Fiber Optic,No
9281-CEDRU,No,0.02752613258005283,0,Low,5553,4893.29,64.1,5,48,Two Year,No Offer,Bank Withdrawal,DSL,Yes
8259-DZLIZ,No,0.0018602818011626762,0,Low,4954,4492.33,53.85,4,36,One Year,Offer B,Bank Withdrawal,DSL,No
7878-JGDKK,No,0.38675371565012256,0,Moderate,2124,341.03,44.55,3,45,Month-to-Month,Offer E,Credit Card,Cable,No
9373-WSLOY,No,0.19128589262767248,0,Low,5600,1750.85,50.0,3,65,Two Year,No Offer,Bank Withdrawal,DSL,Yes
8231-BSWXX,No,0.04788163752286364,0,Low,5466,8487.64,79.05,4,38,One Year,Offer A,Credit Card,Fiber Optic,No
1060-ENTOF,No,0.031424559924763444,0,Low,5703,7214.49,105.4,4,64,One Year,No Offer,Credit Card,Fiber Optic,Yes
9750-BOOHV,No,0.013349000045230475,0,Low,3585,927.65,30.15,4,60,One Year,Offer C,Credit Card,DSL,No
6993-YGFJV,No,0.051951803056262534,0,Low,5532,8041.79,112.55,4,52,Two Year,Offer A,Bank Withdrawal,Fiber Optic,Yes
0854-UYHZD,No,0.016343692968490232,0,Low,2816,814.29,19.55,4,55,Two Year,No Offer,Mailed Check,No Internet Service,No
4815-YOSUK,No,0.009469336020708832,0,Low,4927,10502.46,104.9,3,35,One Year,No Offer,Credit Card,Fiber Optic,Yes
4187-CINZD,Yes,0.7319209939249957,1,High,3180,4706.18,95.25,2,90,One Year,No Offer,Credit Card,Fiber Optic,No
9249-FXSCK,Yes,0.8384620365122953,1,Very High,4861,7667.06,111.25,1,90,One Year,Offer B,Credit Card,Fiber Optic,Yes
2212-LYASK,No,0.10183491229975825,0,Low,2068,1276.4,45.85,4,49,One Year,No Offer,Credit Card,DSL,No
4291-YZODP,No,0.01679982733023847,0,Low,3810,444.42,20.05,5,62,One Year,Offer E,Credit Card,No Internet Service,No
4304-TSPVK,No,0.03646936722005501,0,Low,5782,9417.07,114.9,3,77,Two Year,Offer A,Bank Withdrawal,Fiber Optic,Yes
2107-FBPTK,No,0.061425545865847996,0,Low,5655,4379.0,104.1,4,59,Two Year,No Offer,Bank Withdrawal,Fiber Optic,No
2925-VDZHY,No,0.0018602818011626762,0,Low,4641,8562.71,88.7,4,46,Two Year,Offer A,Credit Card,DSL,Yes
5461-QKNTN,No,0.27566860447959585,0,Low,2040,4150.52,94.3,3,63,One Year,No Offer,Bank Withdrawal,Fiber Optic,Yes
9127-FHJBZ,No,0.004775817365458799,0,Low,4558,10430.99,114.0,3,29,Two Year,No Offer,Bank Withdrawal,Fiber Optic,Yes
0440-UEDAI,No,0.04685948961962972,0,Low,5452,6838.39,94.45,4,64,One Year,No Offer,Credit Card,Fiber Optic,Yes
4395-PZMSN,No,0.03561423865325538,0,Low,2850,500.4,85.55,4,48,Two Year,Offer E,Bank Withdrawal,Fiber Optic,No
6702-OHFWR,Yes,0.9901815366056095,1,Very High,4972,43.3,43.3,3,91,Month-to-Month,Offer E,Bank Withdrawal,DSL,No
2789-CZANW,No,0.007579276462448258,0,Low,5574,8351.54,110.3,3,45,Two Year,Offer B,Bank Withdrawal,Fiber Optic,Yes
9522-BNTHX,No,0.0690665946583649,0,Low,5597,1765.95,56.25,3,32,Two Year,No Offer,Bank Withdrawal,DSL,No
1251-STYSZ,No,0.06959104665100382,0,Low,3828,368.7,80.25,4,20,One Year,No Offer,Bank Withdrawal,Fiber Optic,No
6300-BWMJX,No,0.40069240543055407,0,Moderate,4814,6576.45,93.35,3,44,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,Yes
7124-UGSUR,Yes,0.8537221395823931,1,Very High,4412,8546.71,104.4,1,84,One Year,No Offer,Credit Card,Fiber Optic,No
4078-SAYYN,Yes,0.9568511786719234,1,Very High,2229,1664.79,100.75,2,65,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
7696-CFTAT,No,0.013151286538315871,0,Low,2745,1029.87,19.8,3,28,Two Year,No Offer,Bank Withdrawal,No Internet Service,No
7820-ZYGNY,No,0.2526526761352242,0,Low,4616,6505.73,90.45,3,23,One Year,No Offer,Credit Card,Fiber Optic,No
9851-QXEEQ,Yes,0.9428043701424604,1,Very High,3316,6303.74,104.7,1,84,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
5989-OMNJE,No,0.04234964526424293,0,Low,5623,1367.75,57.6,4,70,One Year,No Offer,Bank Withdrawal,DSL,No
3244-DCJWY,Yes,1.0,1,Very High,4133,93.25,70.25,1,89,Month-to-Month,Offer E,Bank Withdrawal,Fiber Optic,No
9847-HNVGP,No,0.01089368941252082,0,Low,2221,751.07,19.95,5,76,One Year,Offer D,Credit Card,No Internet Service,No
5149-TGWDZ,No,0.10644658959632412,0,Low,3471,3001.91,104.55,4,20,One Year,No Offer,Credit Card,Fiber Optic,Yes
3923-CSIHK,Yes,0.6228597265533525,1,High,5746,3674.85,71.05,3,94,Month-to-Month,No Offer,Bank Withdrawal,Cable,No
4021-RQSNY,Yes,0.8199286408495114,1,Very High,5137,3754.22,98.5,3,72,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
4548-SDBKE,Yes,0.8007264393759083,1,Very High,4109,647.25,85.2,3,87,Month-to-Month,Offer E,Bank Withdrawal,Fiber Optic,No
3387-VATUS,Yes,0.8032770190608152,1,Very High,5701,663.55,94.85,3,69,Month-to-Month,Offer E,Bank Withdrawal,Fiber Optic,No
3639-XJHKQ,No,0.07993363668100661,0,Low,2463,1990.92,60.6,3,33,Month-to-Month,Offer D,Bank Withdrawal,DSL,No
1866-RZZQS,Yes,0.9609725674871958,1,Very High,2169,5912.21,98.4,1,91,Month-to-Month,Offer B,Bank Withdrawal,Fiber Optic,No
3858-VOBET,Yes,0.29692506831682636,0,Low,5897,2372.85,74.95,3,89,Month-to-Month,No Offer,Bank Withdrawal,Cable,No
5176-LMJXE,No,0.0042481904838920755,0,Low,5404,3046.13,20.55,4,53,Two Year,No Offer,Credit Card,No Internet Service,No
3688-FTHLT,No,0.22481338723217198,0,Low,3214,1760.73,63.05,3,73,Month-to-Month,No Offer,Bank Withdrawal,DSL,No
7072-MBHEV,No,0.18499268567578422,0,Low,2333,1059.11,78.1,5,50,Month-to-Month,No Offer,Credit Card,Fiber Optic,No
5906-CVLHP,Yes,0.7950917995385276,1,High,2761,4211.6,54.15,2,92,One Year,No Offer,Credit Card,Cable,Yes
6919-ELBGL,No,0.03529064775794462,0,Low,6268,9735.76,114.95,3,61,Two Year,Offer A,Bank Withdrawal,Fiber Optic,Yes
9644-KVCNC,No,0.021225276508136114,0,Low,4928,7355.78,92.15,4,77,One Year,Offer A,Bank Withdrawal,Fiber Optic,No
6859-RKMZJ,No,0.09345202424405856,0,Low,2762,1094.35,55.05,3,21,Month-to-Month,No Offer,Bank Withdrawal,DSL,No
2649-HWLYB,No,0.01465662815926865,0,Low,6177,6332.25,76.15,4,46,Two Year,Offer B,Bank Withdrawal,DSL,Yes
4534-WGCIR,No,0.007435963596379144,0,Low,6444,3220.9,25.15,4,71,Two Year,No Offer,Credit Card,No Internet Service,No
2082-OJVTK,Yes,0.9568714251789225,1,Very High,5292,2814.35,89.2,1,91,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
4318-RAJVY,No,0.07826417219260083,0,Low,5270,226.65,19.8,3,34,One Year,No Offer,Credit Card,No Internet Service,No
9795-VOWON,No,0.13637771351258984,0,Low,4665,150.85,24.35,4,26,One Year,Offer E,Credit Card,Cable,No
5624-RYAMH,No,0.048611182808779275,0,Low,4283,601.31,19.5,4,64,Month-to-Month,No Offer,Bank Withdrawal,No Internet Service,No
6518-KZXCB,No,0.0594273930949403,0,Low,3403,671.88,25.25,4,61,Two Year,Offer D,Credit Card,No Internet Service,No
9717-IOAAF,No,0.029935750301761738,0,Low,2682,860.1,25.85,5,21,Two Year,No Offer,Credit Card,No Internet Service,No
1697-LYYYX,No,0.023861271134519153,0,Low,4376,3712.51,19.1,4,57,One Year,No Offer,Credit Card,No Internet Service,No
8059-UDZFY,No,0.05191968448881998,0,Low,4738,3885.8,105.35,5,58,Two Year,Offer C,Bank Withdrawal,Fiber Optic,No
3714-XPXBW,No,0.03505285002470505,0,Low,3801,4576.12,78.9,4,64,Month-to-Month,No Offer,Credit Card,DSL,Yes
4079-VTGLK,No,0.014826390898857284,0,Low,5610,3396.75,74.85,5,27,Two Year,No Offer,Bank Withdrawal,DSL,No
5921-NGYRH,No,0.14518517300343767,0,Low,5018,7840.34,73.55,3,50,Month-to-Month,Offer B,Credit Card,Fiber Optic,No
6258-PVZWJ,No,0.0070538969356586856,0,Low,4265,7107.29,90.8,4,69,Two Year,Offer A,Credit Card,DSL,Yes
1403-LKLIK,No,0.005771815549461216,0,Low,3342,1516.6,20.1,3,62,One Year,No Offer,Credit Card,No Internet Service,No
7294-TMAOP,Yes,0.9985037481875376,1,Very High,2627,165.99,90.55,2,72,Month-to-Month,Offer E,Bank Withdrawal,Fiber Optic,No
1336-EZFZY,No,0.0683775984971644,0,Low,4596,186.5,20.05,4,30,Month-to-Month,No Offer,Credit Card,No Internet Service,No
6061-GWWAV,No,0.022598884862055878,0,Low,5365,3458.71,70.2,4,56,One Year,No Offer,Credit Card,Cable,No
1814-WFGVS,No,0.00629944243102794,0,Low,5415,3492.56,48.9,3,47,Two Year,No Offer,Mailed Check,DSL,Yes
9054-FOWNV,No,0.054026545343251846,0,Low,5585,2135.73,88.75,4,48,Month-to-Month,Offer D,Bank Withdrawal,Fiber Optic,No
6479-SZPLM,No,0.0018602818011626762,0,Low,5745,1917.3,19.45,5,39,Two Year,No Offer,Credit Card,No Internet Service,No
7054-DMVAS,No,0.02989886698405292,0,Low,4556,4524.86,65.3,3,61,Two Year,No Offer,Bank Withdrawal,DSL,No
6338-AVWCY,Yes,0.8736086189455055,1,Very High,4710,130.75,40.15,3,75,Month-to-Month,No Offer,Mailed Check,DSL,No
0254-KCJGT,No,0.021710446146806388,0,Low,4628,6504.13,81.4,4,64,One Year,Offer B,Credit Card,Cable,Yes
0634-SZPQA,Yes,0.8794197187906528,1,Very High,4650,2224.07,90.05,2,67,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
4891-NLUBA,No,0.01735330185632713,0,Low,5063,3751.15,61.45,3,20,Two Year,Offer B,Bank Withdrawal,DSL,Yes
7408-OFWXJ,No,0.004160864903535336,0,Low,5762,9744.69,89.8,3,66,Two Year,No Offer,Credit Card,DSL,Yes
4254-QPEDE,No,0.004133197763091002,0,Low,4275,3330.1,66.25,4,23,Two Year,No Offer,Credit Card,DSL,Yes
2722-VOJQL,Yes,0.8257400631484224,1,Very High,4870,8453.82,105.65,1,91,One Year,No Offer,Credit Card,Fiber Optic,Yes
8782-NUUOL,No,0.039044089990180095,0,Low,4807,6908.9,79.0,3,43,One Year,No Offer,Credit Card,DSL,Yes
2040-LDIWQ,No,0.020697649626569392,0,Low,5256,8026.55,84.2,5,33,Two Year,Offer B,Bank Withdrawal,DSL,Yes
0727-BMPLR,Yes,0.32291869369718945,0,Moderate,5679,7665.2,100.0,3,83,One Year,No Offer,Bank Withdrawal,Fiber Optic,No
5876-HZVZM,Yes,0.7580608908563772,1,High,4914,482.41,55.9,1,87,Month-to-Month,Offer E,Credit Card,Cable,No
4119-ZYPZY,No,0.204984810785481,0,Low,6423,10094.0,106.8,3,28,Two Year,No Offer,Bank Withdrawal,Fiber Optic,Yes
2187-PKZAY,No,0.14739172664549646,0,Low,2968,1524.12,79.95,5,71,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
3935-TBRZZ,No,0.024840610065176218,0,Low,3037,1785.02,25.7,3,80,One Year,Offer B,Credit Card,No Internet Service,No
7940-UQQUG,No,0.003383906866731816,0,Low,5133,7614.4,104.4,4,33,One Year,No Offer,Bank Withdrawal,Fiber Optic,Yes
1830-IPXVJ,No,0.0,0,Low,6108,2861.0,19.75,3,22,Two Year,Offer B,Credit Card,No Internet Service,No
0234-TEVTT,No,0.012438482216127882,0,Low,5269,2196.3,45.0,3,21,One Year,No Offer,Credit Card,DSL,No
5027-XWQHA,Yes,0.8568562982023998,1,Very High,2087,527.91,44.75,2,78,Month-to-Month,No Offer,Bank Withdrawal,Cable,No
3807-BPOMJ,No,0.04869366693142098,0,Low,6021,6647.25,94.75,4,63,One Year,Offer B,Bank Withdrawal,Fiber Optic,No
0094-OIFMO,Yes,0.8452868964891607,1,Very High,5980,1367.79,95.0,1,85,Month-to-Month,Offer D,Bank Withdrawal,Fiber Optic,No
1589-AGTLK,Yes,0.8852470349790644,1,Very High,2450,250.94,45.35,3,90,Month-to-Month,No Offer,Bank Withdrawal,DSL,No
6116-RFVHN,No,0.07535759254049562,0,Low,3744,4614.51,100.45,5,42,Month-to-Month,Offer C,Bank Withdrawal,Fiber Optic,No
0516-OOHAR,No,0.03910614599187046,0,Low,3411,3015.44,100.35,3,50,One Year,No Offer,Bank Withdrawal,Fiber Optic,No
2971-SGAFL,No,0.14530700875555008,0,Low,5631,1544.55,78.75,4,79,Month-to-Month,Offer D,Bank Withdrawal,DSL,No
0840-DCNZE,No,0.026401226878739553,0,Low,5631,5867.56,86.95,4,57,One Year,Offer B,Bank Withdrawal,DSL,Yes
6229-UOLQL,No,0.01119404727442464,0,Low,5845,2884.9,52.0,3,55,One Year,Offer B,Credit Card,Cable,Yes
2898-MRKPI,No,0.0023879086827293997,0,Low,5570,9124.66,101.05,4,32,One Year,Offer A,Credit Card,Fiber Optic,No
6156-UZDLF,No,0.07685182141864963,0,Low,5689,3466.44,87.15,3,77,One Year,Offer C,Credit Card,Fiber Optic,Yes
4418-LZMSV,No,0.031171914299069126,0,Low,4749,1116.05,61.8,3,47,Month-to-Month,No Offer,Bank Withdrawal,Cable,Yes
5760-WRAHC,No,0.08864317987478022,0,Low,3509,2644.96,69.75,3,32,One Year,Offer D,Mailed Check,DSL,Yes
0795-LAFGP,No,0.018215264387806983,0,Low,5633,6921.52,90.4,3,40,Two Year,No Offer,Bank Withdrawal,DSL,Yes
9504-DSHWM,No,0.12262726665845478,0,Low,5924,1984.0,59.2,3,58,Month-to-Month,No Offer,Bank Withdrawal,DSL,Yes
1488-PBLJN,No,0.011829714301117485,0,Low,4055,10769.46,116.85,3,33,Two Year,Offer A,Bank Withdrawal,Fiber Optic,Yes
6992-TKNYO,No,0.04429823864915257,0,Low,4487,3889.63,69.0,4,23,One Year,Offer C,Credit Card,DSL,Yes
8785-EPNCG,Yes,0.7145036521250372,1,High,5671,585.21,23.15,1,65,Month-to-Month,No Offer,Credit Card,No Internet Service,No
0924-BJCRC,No,0.08250053124637,0,Low,4340,6785.4,89.45,3,44,Two Year,Offer B,Bank Withdrawal,Fiber Optic,No
8387-UGUSU,No,0.0037939108113311383,0,Low,3591,852.8,20.05,4,59,Month-to-Month,No Offer,Credit Card,No Internet Service,No
0572-ZJKLT,No,0.014806516136254555,0,Low,4736,6886.81,99.65,3,58,Two Year,Offer B,Credit Card,Fiber Optic,Yes
2862-JVEOY,No,0.04118687468406294,0,Low,5322,187.64,19.15,5,41,One Year,No Offer,Credit Card,No Internet Service,No
6686-YPGHK,Yes,0.24442943655206106,0,Low,3645,5811.56,85.5,3,68,Month-to-Month,No Offer,Credit Card,Fiber Optic,No
9402-ORRAH,No,0.13261913038648915,0,Low,4173,1945.19,91.5,3,41,Two Year,No Offer,Bank Withdrawal,Fiber Optic,No
1051-EQPZR,No,0.050985601817052396,0,Low,5584,963.73,19.6,5,36,Month-to-Month,No Offer,Credit Card,No Internet Service,No
1169-WCVAK,No,0.280717313590694,0,Low,4600,2319.3,88.8,3,63,Month-to-Month,Offer D,Credit Card,Fiber Optic,Yes
2293-IJWPS,No,0.17727323759064728,0,Low,6354,6197.04,100.75,3,31,One Year,Offer B,Credit Card,Fiber Optic,No
6505-OZNPG,No,0.05673003373678708,0,Low,3909,358.8,63.4,4,48,Two Year,No Offer,Mailed Check,Cable,Yes
7554-NEWDD,No,0.032927296819451675,0,Low,3611,572.6,25.7,5,8,Two Year,No Offer,Bank Withdrawal,No Internet Service,No
7669-LCRSD,No,0.08319721610420426,0,Low,2047,835.89,56.3,3,56,Month-to-Month,Offer D,Mailed Check,Cable,No
6804-GDMOI,Yes,0.2433292420660677,0,Low,4183,8943.43,106.6,3,68,Two Year,No Offer,Bank Withdrawal,Fiber Optic,Yes
3208-YPIOE,Yes,0.36108899780878495,0,Moderate,4696,4428.28,75.25,3,96,Month-to-Month,Offer C,Bank Withdrawal,Fiber Optic,No
2430-RRYUW,No,0.027930823945502118,0,Low,4621,4228.66,54.8,4,20,One Year,Offer A,Mailed Check,DSL,No
7516-GMHUV,No,0.07470623016173651,0,Low,5324,7208.3,105.05,4,40,Two Year,No Offer,Credit Card,Fiber Optic,No
5404-GGUKR,No,0.09575065735828193,0,Low,2893,348.1,51.35,5,28,Month-to-Month,Offer E,Bank Withdrawal,DSL,No
3345-PBBFH,No,0.11360089059996616,0,Low,5922,412.49,49.55,5,25,Month-to-Month,Offer E,Bank Withdrawal,DSL,No
1567-DSCIC,Yes,0.9638921328993284,1,Very High,2632,964.77,94.0,1,71,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
5117-IFGPS,No,0.0800181358356313,0,Low,2217,3423.5,84.3,3,67,Two Year,Offer C,Bank Withdrawal,Fiber Optic,No
5847-MXBEO,No,0.005041102286051138,0,Low,4510,703.02,20.3,5,50,One Year,Offer D,Credit Card,No Internet Service,No
8570-KLJYJ,No,0.015226957369401155,0,Low,4462,2827.7,54.45,3,56,One Year,No Offer,Credit Card,DSL,No
0423-UDIJQ,No,0.03084386197184933,0,Low,2145,511.89,49.2,4,22,Two Year,No Offer,Mailed Check,DSL,Yes
6281-FKEWS,No,0.024374279683642783,0,Low,3910,2265.0,49.05,5,68,One Year,No Offer,Bank Withdrawal,Cable,No
6175-IRFIT,No,0.20094681801380376,0,Low,2610,600.9,78.75,5,66,Month-to-Month,No Offer,Credit Card,Fiber Optic,No
5863-OOKCL,No,0.1911752327935625,0,Low,5949,573.6,18.85,3,62,Month-to-Month,Offer D,Credit Card,No Internet Service,No
0991-BRRFB,Yes,0.8476991958355424,1,Very High,4028,1250.28,49.4,1,75,Month-to-Month,No Offer,Bank Withdrawal,DSL,No
2888-ADFAO,No,0.0,0,Low,2861,1227.45,21.3,4,30,Two Year,No Offer,Bank Withdrawal,No Internet Service,No
5442-BXVND,No,0.023569165284311605,0,Low,5531,1167.51,24.25,5,73,Month-to-Month,No Offer,Bank Withdrawal,No Internet Service,No
2525-GVKQU,No,0.0636951205282618,0,Low,4192,3917.2,20.6,3,35,Two Year,Offer B,Credit Card,No Internet Service,No
8439-LTUGF,No,0.018628547649188615,0,Low,4802,389.6,20.0,4,53,Month-to-Month,Offer D,Credit Card,No Internet Service,No
4390-KYULV,Yes,0.8082905072744136,1,Very High,4115,163.98,20.55,1,90,Month-to-Month,Offer E,Credit Card,No Internet Service,No
7994-XIRTR,No,0.06587632165798897,0,Low,6161,3774.44,65.25,4,66,One Year,Offer B,Bank Withdrawal,DSL,Yes
3649-JPUGY,No,0.11690651730404239,0,Low,5842,9403.07,88.6,3,52,Two Year,Offer A,Bank Withdrawal,DSL,Yes
6907-CQGPN,No,0.03607148936692159,0,Low,2555,1004.75,34.3,5,65,Month-to-Month,No Offer,Bank Withdrawal,DSL,Yes
