customer_id,customer_status,churn_label,churn_score,cltv,monthly_charge,total_revenue,satisfaction_score,contract,payment_method,offer,internet_type,premium_tech_support,gender,age,senior_citizen,state,city
1492-KGETH,Stayed,No,42,4422,78.35,7958.95,4,One Year,Bank Withdrawal,Offer A,Cable,Yes,Male,25,No,California,Ojai
1492-QGCLU,Stayed,No,36,5957,85.70,6038.62,5,Month-to-Month,Bank Withdrawal,No Offer,Cable,Yes,Male,51,No,California,San Diego
1493-AMTIE,Churned,Yes,87,5394,20.20,31.18,1,Month-to-Month,Bank Withdrawal,Offer E,No Internet Service,No,Male,28,No,California,Ivanhoe
1494-EJZDW,Stayed,No,74,2836,20.15,407.00,5,Two Year,Credit Card,No Offer,No Internet Service,No,Female,51,No,California,Nice
1496-GGSUK,Churned,Yes,83,4095,25.70,25.70,1,Month-to-Month,Mailed Check,No Offer,Cable,No,Female,68,Yes,California,Fulton
1498-DQNRX,Stayed,No,59,2712,19.85,738.06,4,Month-to-Month,Mailed Check,No Offer,No Internet Service,No,Female,46,No,California,Westwood
1498-NHTLT,Stayed,No,21,5020,86.75,7835.83,3,Two Year,Bank Withdrawal,Offer B,Cable,Yes,Male,21,No,California,Citrus Heights
1501-SGHBW,Churned,Yes,81,3843,45.85,120.04,1,Month-to-Month,Credit Card,No Offer,Cable,No,Male,34,No,California,Guatay
1502-XFCVR,Churned,Yes,82,5902,106.45,7015.27,1,One Year,Bank Withdrawal,Offer B,Fiber Optic,No,Female,57,No,California,Los Angeles
1506-YJTYT,Stayed,No,76,5264,73.85,4527.05,3,Two Year,Credit Card,Offer B,DSL,Yes,Male,21,No,California,Oakley
1508-DFXCU,Stayed,No,70,2916,81.45,1044.48,3,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Male,32,No,California,Riverside
1513-XNPPH,Churned,Yes,79,5047,89.40,1305.17,1,Month-to-Month,Bank Withdrawal,Offer D,Fiber Optic,Yes,Female,36,No,California,Los Angeles
1518-OMDIK,Stayed,No,28,2422,44.55,3062.77,4,Month-to-Month,Credit Card,Offer C,DSL,No,Male,23,No,California,Rohnert Park
1518-VOWAV,Churned,Yes,90,5900,74.65,1031.42,1,Month-to-Month,Bank Withdrawal,Offer E,DSL,No,Female,31,No,California,Fallbrook
1522-VVDMG,Churned,Yes,90,3807,89.75,717.39,2,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,Yes,Male,25,No,California,Oakland
1525-LNLOJ,Stayed,No,60,4186,63.30,6263.72,5,Two Year,Bank Withdrawal,No Offer,DSL,No,Male,34,No,California,Bakersfield
1527-SXDPN,Churned,Yes,90,4751,96.25,7532.93,3,Two Year,Bank Withdrawal,No Offer,Fiber Optic,Yes,Male,63,No,California,San Diego
1530-ZTDOZ,Stayed,No,29,5565,40.65,2070.75,4,Month-to-Month,Bank Withdrawal,No Offer,Cable,No,Female,57,No,California,Studio City
1534-OULXE,Stayed,No,46,4577,49.70,5575.25,3,One Year,Bank Withdrawal,Offer B,DSL,No,Female,34,No,California,Atherton
1535-VTJOQ,Stayed,No,56,3904,25.15,1192.36,5,Two Year,Credit Card,No Offer,No Internet Service,No,Female,19,No,California,Thornton
1536-HBSWP,Joined,No,56,4667,49.90,64.83,3,Month-to-Month,Bank Withdrawal,No Offer,DSL,Yes,Female,33,No,California,Terra Bella
1536-YHDOE,Stayed,No,33,3937,62.10,1645.24,3,One Year,Credit Card,No Offer,Cable,Yes,Male,58,No,California,Round Mountain
1539-LNKHM,Stayed,No,60,4497,20.40,545.00,4,Month-to-Month,Credit Card,Offer D,No Internet Service,No,Female,53,No,California,Orange Cove
1541-ETJZO,Churned,Yes,86,2937,62.05,119.88,2,Month-to-Month,Mailed Check,Offer E,DSL,Yes,Male,58,No,California,Wheatland
1543-LLLFT,Stayed,No,74,5413,98.30,6200.14,3,One Year,Credit Card,No Offer,Fiber Optic,Yes,Male,77,Yes,California,Waterford
1544-JJMYL,Stayed,No,60,2450,69.35,2909.83,3,One Year,Credit Card,No Offer,DSL,Yes,Male,19,No,California,San Jose
1545-ACTAS,Stayed,No,29,5921,99.70,6713.84,3,One Year,Bank Withdrawal,Offer B,Fiber Optic,No,Female,53,No,California,West Covina
1545-JFUML,Stayed,No,31,5295,99.00,10162.86,3,Two Year,Bank Withdrawal,No Offer,Fiber Optic,No,Male,50,No,California,San Diego
1548-ARAGG,Stayed,No,23,5605,58.50,365.65,3,Month-to-Month,Credit Card,No Offer,DSL,Yes,Female,28,No,California,Cedar Glen
1548-FEHVL,Stayed,No,74,6298,106.20,8062.46,4,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Male,40,No,California,Weed
1550-EENBN,Stayed,No,78,5320,104.35,4622.61,4,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Female,23,No,California,Concord
1550-LOAHA,Churned,Yes,74,4017,84.15,3785.31,2,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Female,53,No,California,Orangevale
1552-AAGRX,Stayed,No,35,5503,106.40,4546.60,4,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,Yes,Female,22,No,California,Visalia
1552-CZCLL,Stayed,No,53,4277,20.00,2808.75,4,Month-to-Month,Credit Card,Offer B,No Internet Service,No,Female,31,No,California,Descanso
1552-TKMXS,Stayed,No,69,2127,20.35,1119.80,3,Month-to-Month,Credit Card,Offer B,No Internet Service,No,Female,37,No,California,Fresno
1555-DJEQW,Churned,Yes,73,5947,114.20,8849.96,1,Two Year,Bank Withdrawal,Offer A,Fiber Optic,Yes,Female,21,No,California,Cupertino
1555-HAPSU,Stayed,No,59,5471,23.90,3751.61,5,Two Year,Credit Card,Offer A,No Internet Service,No,Female,25,No,California,Fresno
1557-EMYVT,Stayed,No,57,4115,115.05,5952.89,4,Two Year,Credit Card,Offer B,Fiber Optic,Yes,Female,25,No,California,Tecate
1559-DTODC,Stayed,No,54,3784,25.15,468.35,4,Month-to-Month,Bank Withdrawal,Offer D,DSL,No,Male,37,No,California,Santa Barbara
1561-BWHIN,Stayed,No,27,4464,19.80,593.97,5,One Year,Credit Card,Offer D,No Internet Service,No,Male,33,No,California,Maywood
1563-IWQEX,Stayed,No,71,5715,19.70,444.87,3,Month-to-Month,Credit Card,No Offer,No Internet Service,No,Female,43,No,California,Chula Vista
1564-HJUVY,Stayed,No,59,2624,63.75,238.32,5,Month-to-Month,Bank Withdrawal,No Offer,DSL,Yes,Male,53,No,California,Modesto
1564-NTYXF,Churned,Yes,91,3363,82.00,1185.05,2,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Female,79,Yes,California,San Marcos
1565-RHDJD,Churned,Yes,95,5552,84.05,500.43,3,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Female,21,No,California,Palo Cedro
1567-DSCIC,Churned,Yes,71,2632,94.00,964.77,1,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Male,59,No,California,San Mateo
1568-BEKZM,Stayed,No,47,4666,90.05,7178.30,3,Two Year,Credit Card,No Offer,DSL,Yes,Male,65,Yes,California,Baldwin Park
1568-LJSZU,Stayed,No,43,4451,92.20,9002.69,3,Two Year,Credit Card,Offer A,DSL,Yes,Male,39,No,California,Harbor City
1569-TTNYJ,Churned,Yes,72,3401,78.75,427.90,2,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Male,55,No,California,Richmond
1571-SAVHK,Churned,Yes,80,5598,99.95,1590.67,1,Month-to-Month,Credit Card,No Offer,Fiber Optic,Yes,Male,20,No,California,Meadow Vista
1573-LGXBA,Stayed,No,51,5833,97.55,5836.26,4,One Year,Credit Card,No Offer,Fiber Optic,No,Male,26,No,California,Soledad
1574-DYCWE,Stayed,No,69,4057,19.95,1770.29,4,Two Year,Credit Card,Offer B,No Internet Service,No,Female,60,No,California,Escondido
1575-KRZZE,Stayed,No,74,4042,55.20,250.61,3,Month-to-Month,Bank Withdrawal,Offer E,Cable,No,Female,64,No,California,Murphys
1576-PFZIW,Stayed,No,34,5866,105.35,8525.50,4,Two Year,Credit Card,Offer A,Fiber Optic,No,Male,70,Yes,California,Bakersfield
1577-HKTFG,Churned,Yes,79,2486,19.65,1116.65,1,Month-to-Month,Bank Withdrawal,No Offer,No Internet Service,No,Female,42,No,California,Elk Grove
1579-KLYDT,Churned,Yes,91,5356,90.45,844.82,2,Month-to-Month,Bank Withdrawal,Offer E,Fiber Optic,No,Male,31,No,California,Hickman
1580-BMCMR,Stayed,No,70,4447,87.30,2203.50,3,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Male,66,Yes,California,Tehachapi
1582-RAFML,Churned,Yes,88,5654,60.10,83.73,1,Month-to-Month,Mailed Check,Offer E,Cable,Yes,Male,26,No,California,Sacramento
1583-IHQZE,Churned,Yes,90,3965,112.95,1582.15,2,Month-to-Month,Mailed Check,No Offer,Cable,Yes,Male,60,No,California,Camarillo
1585-MQSSU,Churned,Yes,94,5659,51.50,1657.36,1,Month-to-Month,Mailed Check,Offer D,Cable,Yes,Male,36,No,California,Santa Rosa
1587-FKLZB,Churned,Yes,96,4479,99.50,8726.91,1,Month-to-Month,Credit Card,Offer A,Fiber Optic,No,Male,79,Yes,California,Santa Barbara
1589-AGTLK,Churned,Yes,90,2450,45.35,250.94,3,Month-to-Month,Bank Withdrawal,No Offer,DSL,No,Male,26,No,California,San Diego
1591-MQJTP,Stayed,No,68,4163,93.65,4951.86,4,One Year,Bank Withdrawal,Offer B,Fiber Optic,No,Male,76,Yes,California,Long Beach
1591-NFNLQ,Churned,Yes,91,4769,80.00,4528.97,3,Month-to-Month,Credit Card,No Offer,Fiber Optic,No,Male,38,No,California,Fallbrook
1591-XWLGB,Stayed,No,56,4121,19.85,2686.71,4,Two Year,Credit Card,No Offer,No Internet Service,No,Female,44,No,California,El Cajon
1596-BBVTG,Churned,Yes,79,2785,75.35,3512.45,3,Month-to-Month,Credit Card,Offer C,Fiber Optic,No,Male,53,No,California,San Dimas
1596-OQSPS,Stayed,No,60,4467,51.10,563.60,4,Month-to-Month,Bank Withdrawal,No Offer,DSL,No,Female,64,No,California,Pasadena
1597-FZREH,Churned,Yes,91,3005,76.40,244.08,2,Month-to-Month,Bank Withdrawal,Offer E,DSL,Yes,Female,39,No,California,Shoshone
1597-LHYNC,Churned,Yes,90,4232,95.00,3795.58,1,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Female,74,Yes,California,Auburn
1599-EAHXY,Stayed,No,71,5449,23.95,3213.40,5,One Year,Credit Card,No Offer,No Internet Service,No,Male,37,No,California,Gold Run
1599-MMYRQ,Stayed,No,66,5179,81.45,7428.44,3,One Year,Credit Card,No Offer,Fiber Optic,No,Male,27,No,California,Forestville
1600-DILPE,Stayed,No,35,4998,45.00,957.67,3,Month-to-Month,Bank Withdrawal,No Offer,DSL,No,Female,47,No,California,Richvale
1602-IJQQE,Churned,Yes,92,2220,75.35,454.54,1,Month-to-Month,Bank Withdrawal,Offer E,Fiber Optic,No,Female,42,No,California,Whittier
1608-GMEWB,Stayed,No,58,3960,93.90,4904.50,4,Two Year,Bank Withdrawal,Offer B,Fiber Optic,No,Male,76,Yes,California,Stockton
1612-EOHDH,Churned,Yes,89,5828,45.15,76.07,3,Month-to-Month,Bank Withdrawal,Offer E,DSL,No,Female,29,No,California,Pacoima
1614-JBEBI,Stayed,No,49,3330,20.70,349.36,5,Month-to-Month,Mailed Check,Offer E,No Internet Service,No,Female,59,No,California,Georgetown
1618-CFHME,Churned,Yes,86,2101,75.90,197.09,1,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Female,30,No,California,Riverbank
1619-YWUBB,Stayed,No,72,6146,24.95,3426.42,5,Two Year,Credit Card,Offer A,No Internet Service,No,Female,38,No,California,Avery
1621-YNCJH,Stayed,No,25,4505,106.05,4577.04,3,Two Year,Credit Card,No Offer,Fiber Optic,Yes,Female,54,No,California,Sacramento
1622-HSHSF,Joined,No,58,5607,19.55,29.75,5,Month-to-Month,Credit Card,No Offer,No Internet Service,No,Female,44,No,California,Biggs
1623-NLDOT,Churned,Yes,82,2044,33.55,1495.30,2,One Year,Mailed Check,Offer B,Cable,Yes,Female,55,No,California,Lancaster
1624-NALOJ,Churned,Yes,88,2960,89.80,684.40,1,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Male,75,Yes,California,North Hollywood
1624-WOIWJ,Churned,Yes,69,5686,84.70,1276.14,1,Month-to-Month,Mailed Check,No Offer,Fiber Optic,No,Female,40,No,California,Nicasio
1625-JAIIY,Churned,Yes,86,4714,83.00,8694.12,1,One Year,Bank Withdrawal,No Offer,Fiber Optic,No,Female,42,No,California,Torrance
1626-ERCMM,Churned,Yes,84,5604,94.55,2005.85,1,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Male,75,Yes,California,Camp Nelson
1627-AFWVJ,Stayed,No,35,2265,19.40,990.99,3,Two Year,Credit Card,No Offer,No Internet Service,No,Female,30,No,California,Tahoe Vista
1628-BIZYP,Joined,No,46,5754,85.00,100.20,4,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Male,60,No,California,Brentwood
1629-DQQVB,Stayed,No,25,2331,50.10,1216.58,3,Month-to-Month,Bank Withdrawal,No Offer,Cable,No,Female,19,No,California,Keeler
1635-FJFCC,Stayed,No,74,5846,44.05,257.10,5,Month-to-Month,Credit Card,No Offer,DSL,No,Female,46,No,California,Acton
1635-HDGFT,Stayed,No,69,4855,20.50,1048.03,4,Two Year,Credit Card,Offer D,No Internet Service,No,Female,29,No,California,Manton
1635-NZATJ,Stayed,No,26,5341,25.45,4434.40,5,Two Year,Credit Card,Offer A,No Internet Service,No,Male,80,Yes,California,Alameda
1636-NTNCO,Stayed,No,33,2104,50.95,207.35,3,Two Year,Credit Card,No Offer,DSL,No,Male,72,Yes,California,Valley Village
1640-PLFMP,Joined,No,58,4063,70.25,90.30,4,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Female,20,No,California,Los Angeles
1641-BYBTK,Stayed,No,75,3478,20.20,199.81,4,Month-to-Month,Credit Card,No Offer,No Internet Service,No,Male,38,No,California,Stockton
1641-RQDAY,Stayed,No,59,4848,100.40,4792.37,3,One Year,Bank Withdrawal,Offer C,Fiber Optic,No,Female,77,Yes,California,Wallace
1642-HMARX,Stayed,No,77,4113,91.70,7488.90,3,Two Year,Bank Withdrawal,Offer A,DSL,Yes,Female,45,No,California,Topanga
1644-IRKSF,Churned,Yes,76,5080,93.80,3785.16,3,One Year,Bank Withdrawal,No Offer,Fiber Optic,No,Female,48,No,California,La Palma
1656-DRSMG,Stayed,No,66,5775,109.85,8200.58,5,Month-to-Month,Credit Card,Offer B,Fiber Optic,Yes,Female,40,No,California,Chico
1657-DYMBM,Stayed,No,61,4157,19.90,2936.43,3,Two Year,Credit Card,Offer B,No Internet Service,No,Male,35,No,California,Temecula
1658-BYGOY,Churned,Yes,81,3179,95.45,1910.88,2,Month-to-Month,Bank Withdrawal,Offer D,Fiber Optic,No,Male,71,Yes,California,Los Angeles
1658-TJVOA,Stayed,No,79,4716,74.10,526.92,3,Two Year,Bank Withdrawal,No Offer,Fiber Optic,No,Female,65,Yes,California,Cazadero
1658-XUHBX,Stayed,No,21,6492,88.75,6301.50,3,Month-to-Month,Credit Card,No Offer,Fiber Optic,No,Female,75,Yes,California,Modesto
1660-HSOOQ,Churned,Yes,90,5338,49.65,93.83,3,Month-to-Month,Credit Card,No Offer,DSL,No,Male,60,No,California,Santa Barbara
1661-CZBAU,Stayed,No,56,2667,70.95,5777.68,3,One Year,Bank Withdrawal,Offer B,DSL,Yes,Male,50,No,California,Carlotta
1663-MHLHE,Joined,No,44,4629,19.20,55.08,3,Month-to-Month,Credit Card,No Offer,No Internet Service,No,Male,33,No,California,Duarte
1666-JXLKU,Stayed,No,52,2904,100.05,4456.57,5,Month-to-Month,Bank Withdrawal,Offer C,Fiber Optic,No,Female,64,No,California,Shingle Springs
1666-JZPZT,Stayed,No,51,5428,49.00,1363.98,3,Month-to-Month,Mailed Check,No Offer,Cable,No,Male,61,No,California,Twin Bridges
1670-SVOWZ,Churned,Yes,91,2504,89.65,1435.03,1,Month-to-Month,Credit Card,Offer D,Fiber Optic,Yes,Female,57,No,California,Mira Loma
1676-MQAOA,Stayed,No,55,6284,75.10,6418.51,3,Two Year,Bank Withdrawal,Offer A,Cable,Yes,Male,32,No,California,North Hollywood
1678-FYZOW,Churned,Yes,90,2448,79.40,384.45,1,Month-to-Month,Bank Withdrawal,Offer E,Fiber Optic,No,Female,28,No,California,Sacramento
1679-JRFBR,Stayed,No,41,5192,108.15,8334.45,4,One Year,Credit Card,Offer A,Fiber Optic,No,Female,27,No,California,Long Beach
1680-VDCWW,Stayed,No,77,5279,19.80,334.73,4,One Year,Bank Withdrawal,Offer D,No Internet Service,No,Male,45,No,California,Los Angeles
1682-VCOIO,Stayed,No,43,3434,20.45,1543.01,5,One Year,Credit Card,Offer D,No Internet Service,No,Male,56,No,California,Sacramento
1684-FLBGS,Stayed,No,66,2159,69.50,2267.48,4,Month-to-Month,Credit Card,No Offer,Cable,Yes,Female,60,No,California,San Diego
1685-BQULA,Stayed,No,53,3819,93.40,3865.42,3,Month-to-Month,Bank Withdrawal,Offer B,Fiber Optic,No,Female,54,No,California,La Quinta
1685-VAYJF,Stayed,No,39,5253,45.20,1088.49,5,Month-to-Month,Credit Card,Offer D,DSL,No,Male,44,No,California,Salinas
1686-STUHN,Stayed,No,39,3575,19.80,2476.98,3,One Year,Bank Withdrawal,No Offer,No Internet Service,No,Male,55,No,California,Creston
1689-MRZQR,Churned,Yes,77,2777,78.30,3021.60,3,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Male,36,No,California,Turlock
1689-YQBYY,Stayed,No,61,3280,76.60,1206.56,3,Month-to-Month,Bank Withdrawal,Offer D,Fiber Optic,No,Female,43,No,California,Los Gatos
1696-HXOWK,Stayed,No,65,5856,95.65,7227.57,3,One Year,Credit Card,Offer A,Fiber Optic,No,Female,53,No,California,Riverside
1696-MZVAU,Stayed,No,21,4259,25.25,947.75,3,One Year,Credit Card,No Offer,DSL,No,Male,27,No,California,Los Angeles
1697-BCSHV,Stayed,No,70,6433,66.80,6528.20,5,Month-to-Month,Bank Withdrawal,Offer B,DSL,No,Female,44,No,California,Guinda
1697-LYYYX,Stayed,No,57,4376,19.10,3712.51,4,One Year,Credit Card,No Offer,No Internet Service,No,Female,21,No,California,Cotati
1697-NVVGY,Stayed,No,22,4533,66.40,1864.41,4,Month-to-Month,Bank Withdrawal,No Offer,DSL,No,Male,71,Yes,California,Fresno
1698-XFZCI,Stayed,No,29,5364,107.75,9108.30,3,One Year,Bank Withdrawal,Offer B,Fiber Optic,No,Male,30,No,California,Artesia
1699-HPSBG,Churned,Yes,69,4581,59.80,843.00,3,One Year,Bank Withdrawal,Offer D,Cable,Yes,Male,44,No,California,Palm Springs
1699-TLDLZ,Stayed,No,43,5293,19.70,415.79,3,Two Year,Credit Card,Offer D,No Internet Service,No,Female,44,No,California,Los Angeles
1699-UOTXU,Stayed,No,40,6209,61.40,5493.45,3,Two Year,Bank Withdrawal,Offer B,DSL,No,Male,24,No,California,Big Oak Flat
1702-CCFNJ,Stayed,No,49,4729,61.35,5491.35,3,Month-to-Month,Bank Withdrawal,No Offer,Cable,Yes,Male,39,No,California,Los Angeles
1703-MGIAB,Stayed,No,22,4439,69.00,1167.66,5,Month-to-Month,Credit Card,No Offer,DSL,Yes,Female,53,No,California,Van Nuys
1704-NRWYE,Churned,Yes,71,5242,80.85,1141.71,2,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Female,79,Yes,California,Point Reyes Station
1705-GUHPV,Stayed,No,64,4948,24.20,3302.82,3,Two Year,Credit Card,Offer B,No Internet Service,No,Female,64,No,California,Los Angeles
1707-HABPF,Stayed,No,43,3191,91.30,4675.13,4,One Year,Bank Withdrawal,Offer B,Fiber Optic,No,Female,65,Yes,California,Santa Barbara
1708-PBBOA,Stayed,No,62,3179,54.75,2428.45,3,One Year,Bank Withdrawal,No Offer,DSL,Yes,Female,51,No,California,Banning
1709-EJDOX,Stayed,No,34,3843,19.75,2901.28,3,Two Year,Credit Card,Offer B,No Internet Service,No,Female,33,No,California,San Francisco
1710-RCXUS,Stayed,No,26,4965,90.35,5084.26,3,One Year,Credit Card,No Offer,Fiber Optic,No,Male,53,No,California,Orange
1716-LSAMB,Stayed,No,39,5083,54.65,4588.15,3,Two Year,Bank Withdrawal,No Offer,Cable,Yes,Male,21,No,California,Santa Ana
1722-LDZJS,Stayed,No,22,6050,20.20,2151.47,4,One Year,Credit Card,No Offer,No Internet Service,No,Male,38,No,California,Sanger
1723-HKXJQ,Churned,Yes,66,5545,101.75,5062.63,2,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Male,64,No,California,San Diego
1724-BQUHA,Churned,Yes,66,2718,89.50,706.30,2,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Male,67,Yes,California,Los Gatos
1724-IQWNM,Joined,No,46,4136,19.30,27.96,3,Month-to-Month,Credit Card,Offer E,No Internet Service,No,Male,37,No,California,Burbank
1725-IQNIY,Churned,Yes,90,6274,109.75,8383.06,2,Two Year,Bank Withdrawal,No Offer,Fiber Optic,Yes,Male,34,No,California,San Bernardino
1725-MIMXW,Churned,Yes,78,5687,19.45,68.41,2,Month-to-Month,Credit Card,Offer E,No Internet Service,No,Male,42,No,California,Honeydew
1728-BQDMA,Joined,No,26,5694,44.45,120.10,3,Month-to-Month,Bank Withdrawal,Offer E,DSL,No,Female,22,No,California,Penryn
1728-CXQBE,Stayed,No,63,6020,94.25,7574.52,3,Two Year,Bank Withdrawal,Offer B,Fiber Optic,No,Male,79,Yes,California,Glenn
1729-VLAZJ,Stayed,No,38,2876,40.25,423.49,3,One Year,Credit Card,Offer D,DSL,Yes,Female,52,No,California,Santa Barbara
1730-VFMWO,Stayed,No,54,4352,50.20,3198.08,5,Month-to-Month,Bank Withdrawal,No Offer,DSL,Yes,Female,33,No,California,Petaluma
1730-ZMAME,Stayed,No,24,3041,79.50,4220.84,4,Two Year,Bank Withdrawal,No Offer,Fiber Optic,No,Female,74,Yes,California,Ontario
1731-TVIUK,Churned,Yes,73,4554,93.50,391.76,2,Month-to-Month,Bank Withdrawal,Offer E,Fiber Optic,Yes,Female,47,No,California,Temecula
1732-FEKLD,Stayed,No,50,5665,94.75,7224.85,4,One Year,Bank Withdrawal,Offer B,Fiber Optic,No,Female,30,No,California,Newport Beach
1732-VHUBQ,Churned,Yes,82,4457,70.55,4548.91,3,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Female,73,Yes,California,Escondido
1734-ZMNTZ,Stayed,No,65,5409,25.00,466.14,4,Two Year,Credit Card,No Offer,No Internet Service,No,Female,50,No,California,Eureka
1735-XMJVH,Stayed,No,58,5416,19.35,431.56,3,Month-to-Month,Mailed Check,Offer E,No Internet Service,No,Male,51,No,California,Sacramento
1740-CSDJP,Churned,Yes,88,2548,35.25,35.25,2,Month-to-Month,Bank Withdrawal,No Offer,DSL,No,Male,53,No,California,Oakhurst
1741-WTPON,Stayed,No,75,4937,115.85,8856.06,3,Two Year,Credit Card,Offer B,Fiber Optic,Yes,Male,42,No,California,Westport
1744-JHKYS,Stayed,No,72,3421,24.70,1171.88,4,Month-to-Month,Bank Withdrawal,Offer C,No Internet Service,No,Female,49,No,California,Pasadena
1746-TGTWV,Joined,No,70,3514,75.35,114.24,5,Month-to-Month,Credit Card,Offer E,Fiber Optic,No,Male,32,No,California,Whittier
1750-CSKKM,Churned,Yes,70,2688,55.35,818.93,1,Month-to-Month,Bank Withdrawal,Offer E,DSL,No,Male,40,No,California,Imperial Beach
1751-NCDLI,Stayed,No,41,2641,98.85,4758.10,5,One Year,Bank Withdrawal,No Offer,Fiber Optic,No,Male,74,Yes,California,Castroville
1752-OZXFY,Stayed,No,63,5488,59.80,4475.55,3,One Year,Credit Card,Offer B,DSL,No,Male,39,No,California,Lockwood
1754-GKYPY,Stayed,No,23,4180,89.75,2431.26,3,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Male,65,Yes,California,Carson
1755-FZQEC,Stayed,No,69,4041,19.90,2643.76,4,One Year,Credit Card,Offer C,No Internet Service,No,Male,26,No,California,Ventura
1755-RMCXH,Joined,No,38,5113,20.30,54.79,4,Month-to-Month,Credit Card,Offer E,No Internet Service,No,Male,37,No,California,San Dimas
1757-TCATG,Stayed,No,49,3942,20.05,2182.45,3,One Year,Bank Withdrawal,Offer C,No Internet Service,No,Male,24,No,California,Huntington Beach
1760-CAZHT,Stayed,No,60,3274,20.80,515.14,5,Month-to-Month,Credit Card,No Offer,No Internet Service,No,Male,55,No,California,Glendale
1761-AEZZR,Churned,Yes,72,5593,79.55,83.59,2,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Male,59,No,California,Guinda
1763-KUAAW,Stayed,No,30,4713,20.35,1045.14,4,One Year,Bank Withdrawal,Offer D,No Internet Service,No,Female,77,Yes,California,Junction City
1763-WQFUK,Joined,No,43,5258,50.50,226.89,4,Month-to-Month,Mailed Check,No Offer,DSL,Yes,Male,45,No,California,Riverside
1764-VUUMT,Stayed,No,51,6382,19.95,3773.14,4,Two Year,Credit Card,No Offer,No Internet Service,No,Male,63,No,California,Spreckels
